Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target,Tasa_aprobacion_1sem,Target_encoded,Application order_outlier,Age at enrollment_outlier,Curricular units 1st sem (credited)_outlier,Curricular units 1st sem (enrolled)_outlier,Curricular units 1st sem (evaluations)_outlier,Curricular units 1st sem (approved)_outlier,Curricular units 1st sem (grade)_outlier,Curricular units 1st sem (without evaluations)_outlier,Curricular units 2nd sem (credited)_outlier,Curricular units 2nd sem (enrolled)_outlier,Curricular units 2nd sem (evaluations)_outlier,Curricular units 2nd sem (approved)_outlier,Curricular units 2nd sem (grade)_outlier,Curricular units 2nd sem (without evaluations)_outlier,Application order_zscore,Age at enrollment_zscore,Curricular units 1st sem (credited)_zscore,Curricular units 1st sem (enrolled)_zscore,Curricular units 1st sem (evaluations)_zscore,Curricular units 1st sem (approved)_zscore,Curricular units 1st sem (grade)_zscore,Curricular units 1st sem (without evaluations)_zscore,Curricular units 2nd sem (credited)_zscore,Curricular units 2nd sem (enrolled)_zscore,Curricular units 2nd sem (evaluations)_zscore,Curricular units 2nd sem (approved)_zscore,Curricular units 2nd sem (grade)_zscore,Curricular units 2nd sem (without evaluations)_zscore,Unemployment rate_zscore,Inflation rate_zscore,GDP_zscore,Tasa_aprobacion_1sem_zscore
1,1,2,9,1,1,1,3,14,3,8,1,0,0,1,0,0,22,0,0,5,5,5,14.8,0,0,5,5,5,15.8,0,8.9,1.4,3.51,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20714974314939588,-0.1667337122630055,-0.3007790584692037,-0.5122896543897852,-0.7894154809750703,0.09482129049600846,0.8586844497595629,-0.19925050839486966,-0.28241038748618436,-0.5610976732159475,-0.7759192514497684,0.18714410701483747,1.0688926411726267,-0.19941844907550824,-1.0008591909407751,0.12437241424395824,1.5454321430183269,0.827153161323226
1,1,6,12,1,1,1,1,3,3,3,1,1,0,1,0,0,22,0,0,7,9,5,13.928,0,0,8,9,7,14.342857142857142,0,11.1,0.6,2.02,Graduate,0.7142857142857143,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2517692238567966,-0.1667337122630055,-0.3007790584692037,0.2941040232549079,0.1677271261736002,0.09482129049600846,0.6786554239025883,-0.19925050839486966,-0.28241038748618436,0.8050531833098381,0.23726456449290428,0.850545973548204,0.7892540765150767,-0.19941844907550824,-0.17498701344282058,-0.45420125622425517,0.8890258096395143,0.04490320945854864
1,8,1,15,1,1,1,1,28,6,6,0,0,0,0,0,0,20,0,0,6,7,4,13.0,0,0,6,7,5,13.8,0,12.4,0.5,1.79,Dropout,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.4303141814613389,-0.3007790584692037,-0.10909281556743866,-0.31084417740073506,-0.22836005708052565,0.4870649009722296,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,-0.26932734347843207,0.18714410701483747,0.6850750034073626,-0.19941844907550824,0.3130283641696075,-0.5265229650327818,0.7877013420709726,-0.08547178251889774
1,12,1,17,0,1,1,22,27,10,10,0,0,0,1,0,0,29,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,16.2,0.3,-0.92,Dropout,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5540051270274544,0.7557979299311612,-0.3007790584692037,-0.5122896543897852,-1.9858437399109086,-1.5210854473866622,-2.1968540624918433,-0.19925050839486966,-0.28241038748618436,-0.5610976732159475,-2.042399021378109,-1.471360559318579,-1.9632666971729593,-0.19941844907550824,1.7395348525751653,-0.6711663826498351,-0.40616521058445215,-1.9107216702031449
1,8,1,17,0,1,1,23,28,5,6,0,0,0,1,0,0,24,0,0,5,9,2,11.5,0,0,5,11,3,14.333333333333334,1,7.6,2.6,0.32,Enrolled,0.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,0.09684675693532784,-0.3007790584692037,-0.5122896543897852,0.1677271261736002,-0.8747227522335939,0.17738194364945198,-0.19925050839486966,-0.28241038748618436,-0.5610976732159475,0.7438564724642406,-0.47625775951852917,0.7874263734780996,1.1272390226689255,-1.4888745685532032,0.9922329199462785,0.14010583195898943,-0.8155717375925965
1,8,2,10,1,1,1,13,14,10,10,1,0,0,1,0,0,18,0,0,6,6,6,11.666666666666666,0,0,6,8,5,13.2,0,11.1,0.6,2.02,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20714974314939588,-0.6938946506596722,-0.3007790584692037,-0.10909281556743866,-0.5501298291879028,0.41800263807254256,0.21179116112976049,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,-0.016031389492763892,0.18714410701483747,0.5699297120777831,-0.19941844907550824,-0.17498701344282058,-0.45420125622425517,0.8890258096395143,0.827153161323226
1,8,6,12,1,1,1,22,14,8,8,1,0,0,1,0,1,22,0,0,7,8,6,13.516666666666666,0,0,8,9,7,13.771428571428572,0,11.1,0.6,2.02,Graduate,0.8571428571428571,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2517692238567966,-0.1667337122630055,-0.3007790584692037,0.2941040232549079,-0.07155852561356744,0.41800263807254256,0.5937334751611861,-0.19925050839486966,-0.28241038748618436,0.8050531833098381,0.23726456449290428,0.850545973548204,0.6795918942964303,-0.19941844907550824,-0.17498701344282058,-0.45420125622425517,0.8890258096395143,0.43602818539088717
1,15,1,3,0,14,1,1,14,10,10,0,0,0,1,0,1,21,0,3,6,6,6,11.5,0,2,6,7,6,13.285714285714286,0,12.4,0.5,1.79,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.2985239468621722,0.9701345563042034,-0.10909281556743866,-0.5501298291879028,0.41800263807254256,0.17738194364945198,-0.19925050839486966,0.7600456444194307,-0.10571405437401896,-0.26932734347843207,0.5188450402815208,0.5863790394105804,-0.19941844907550824,0.3130283641696075,-0.5265229650327818,0.7877013420709726,0.827153161323226
1,1,1,10,1,1,1,22,28,10,10,0,0,0,1,0,1,19,0,0,6,7,5,12.333333333333334,0,0,6,7,6,12.833333333333334,0,12.7,3.7,-1.7,Graduate,0.8333333333333334,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.5621044160605055,-0.3007790584692037,-0.10909281556743866,-0.31084417740073506,0.09482129049600846,0.34942803105099524,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,-0.26932734347843207,0.5188450402815208,0.4995631451541516,-0.19941844907550824,0.42564729746478275,1.787771716840072,-0.7497873179908104,0.3708406894021643
1,12,1,11,1,1,1,13,28,10,8,0,0,0,1,0,1,24,0,0,6,6,6,13.666666666666666,0,0,6,6,6,14.166666666666666,0,12.4,0.5,1.79,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,0.09684675693532784,-0.3007790584692037,-0.10909281556743866,-0.5501298291879028,0.41800263807254256,0.624701770893464,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,-0.5226232974641002,0.5188450402815208,0.755441570330994,-0.19941844907550824,0.3130283641696075,-0.5265229650327818,0.7877013420709726,0.827153161323226
1,1,1,12,1,1,1,22,28,7,7,1,0,0,1,0,1,19,0,0,8,10,6,11.833333333333334,0,0,8,10,6,11.833333333333334,0,9.4,-0.8,-3.12,Enrolled,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.5621044160605055,-0.3007790584692037,0.6973008620772545,0.40701277796076785,0.41800263807254256,0.24620037861006935,-0.19925050839486966,-0.28241038748618436,0.8050531833098381,0.49056051847857246,0.5188450402815208,0.30765432627151956,-0.19941844907550824,-0.813160968782149,-1.4667051795436286,-1.3753557699357195,0.14268445344163327
1,1,1,15,1,1,1,1,14,8,8,1,0,0,1,0,1,20,0,0,6,11,4,14.0,0,0,6,12,3,11.0,0,9.4,-0.8,-3.12,Enrolled,0.6666666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.4303141814613389,-0.3007790584692037,-0.10909281556743866,0.6462984297479355,-0.22836005708052565,0.6935202058540814,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,0.9971524264499088,-0.47625775951852917,0.14773031053599278,-0.19941844907550824,-0.813160968782149,-1.4667051795436286,-1.3753557699357195,-0.08547178251889774
1,1,3,8,1,1,1,22,27,12,12,0,0,0,1,0,0,19,0,0,5,7,5,14.714285714285714,0,0,5,5,5,15.8,0,7.6,2.6,0.32,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9683046133262462,-0.5621044160605055,-0.3007790584692037,-0.5122896543897852,-0.31084417740073506,0.09482129049600846,0.8409882807696896,-0.19925050839486966,-0.28241038748618436,-0.5610976732159475,-0.7759192514497684,0.18714410701483747,1.0688926411726267,-0.19941844907550824,-1.4888745685532032,0.9922329199462785,0.14010583195898943,0.827153161323226
1,12,1,17,0,1,1,23,28,10,10,0,0,0,1,0,0,27,0,0,5,12,5,10.6,0,0,5,10,5,11.0,0,9.4,-0.8,-3.12,Dropout,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,0.49221746073282785,-0.3007790584692037,-0.5122896543897852,0.8855840815351032,0.09482129049600846,-0.008427830744214677,-0.19925050839486966,-0.28241038748618436,-0.5610976732159475,0.49056051847857246,0.18714410701483747,0.14773031053599278,-0.19941844907550824,-0.813160968782149,-1.4667051795436286,-1.3753557699357195,0.827153161323226
1,1,1,12,1,1,1,1,14,6,6,1,0,0,1,0,0,18,0,0,7,9,7,13.044444444444444,0,0,8,10,8,13.595,0,15.5,2.8,-4.06,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.6938946506596722,-0.3007790584692037,0.2941040232549079,0.1677271261736002,0.7411839856490767,0.49624069230031187,-0.19925050839486966,-0.28241038748618436,0.8050531833098381,0.49056051847857246,1.1822469068148873,0.645733695536423,-0.19941844907550824,1.476757341553089,1.1368763375633317,-1.7894644634767152,0.827153161323226
2,4,1,11,1,3,1,1,3,5,4,0,0,0,1,0,0,39,0,0,6,10,0,0.0,0,0,6,6,0,0.0,0,12.4,0.5,1.79,Dropout,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5540051270274544,2.073700275922828,-0.3007790584692037,-0.10909281556743866,0.40701277796076785,-1.5210854473866622,-2.1968540624918433,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,-0.5226232974641002,-1.471360559318579,-1.9632666971729593,-0.19941844907550824,0.3130283641696075,-0.5265229650327818,0.7877013420709726,-1.9107216702031449
1,12,1,8,1,15,1,3,3,3,3,1,0,0,1,0,0,27,0,0,6,9,5,13.0,0,5,11,13,10,12.9,0,12.4,0.5,1.79,Dropout,0.8333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,0.49221746073282785,-0.3007790584692037,-0.10909281556743866,0.1677271261736002,0.09482129049600846,0.4870649009722296,-0.19925050839486966,2.323729692277853,2.1712040398356236,1.250448380435577,1.845648773348254,0.5123570664129937,-0.19941844907550824,0.3130283641696075,-0.5265229650327818,0.7877013420709726,0.3708406894021643
1,8,1,12,1,1,1,23,28,8,11,1,0,0,1,0,0,18,0,0,8,8,8,14.935,0,0,8,8,8,14.935,0,9.4,-0.8,-3.12,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.6938946506596722,-0.3007790584692037,0.6973008620772545,-0.07155852561356744,1.0643653332256109,0.8865559159186128,-0.19925050839486966,-0.28241038748618436,0.8050531833098381,-0.016031389492763892,1.1822469068148873,0.9028915128391499,-0.19941844907550824,-0.813160968782149,-1.4667051795436286,-1.3753557699357195,0.827153161323226
1,1,3,2,1,1,1,23,27,5,10,1,0,0,1,0,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Enrolled,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.9683046133262462,-0.6938946506596722,-0.3007790584692037,-2.528273848501518,-1.9858437399109086,-1.5210854473866622,-2.1968540624918433,-0.19925050839486966,-0.28241038748618436,-2.83801576742559,-2.042399021378109,-1.471360559318579,-1.9632666971729593,-0.19941844907550824,-1.4888745685532032,0.9922329199462785,0.14010583195898943,-1.9107216702031449
1,1,2,12,1,1,1,13,14,10,10,0,0,0,1,0,0,18,0,0,7,8,6,13.133333333333333,0,0,8,12,7,12.221428571428572,0,16.2,0.3,-0.92,Graduate,0.8571428571428571,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20714974314939588,-0.6938946506596722,-0.3007790584692037,0.2941040232549079,-0.07155852561356744,0.41800263807254256,0.5145922749564764,-0.19925050839486966,-0.28241038748618436,0.8050531833098381,0.9971524264499088,0.850545973548204,0.3821332250283505,-0.19941844907550824,1.7395348525751653,-0.6711663826498351,-0.40616521058445215,0.43602818539088717
1,15,1,10,1,14,1,13,1,10,10,0,0,0,1,0,1,21,0,3,6,7,6,12.0,0,2,6,7,6,12.0,0,13.9,-0.3,0.79,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.2985239468621722,0.9701345563042034,-0.10909281556743866,-0.31084417740073506,0.41800263807254256,0.28060959609037783,-0.19925050839486966,0.7600456444194307,-0.10571405437401896,-0.26932734347843207,0.5188450402815208,0.3396391294186248,-0.19941844907550824,0.8761230306454858,-1.1050966355009952,0.34716017872948746,0.827153161323226
1,8,3,2,1,1,1,1,27,5,8,1,0,0,1,1,1,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,Enrolled,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.9683046133262462,-0.5621044160605055,-0.3007790584692037,-2.528273848501518,-1.9858437399109086,-1.5210854473866622,-2.1968540624918433,-0.19925050839486966,-0.28241038748618436,-2.83801576742559,-2.042399021378109,-1.471360559318579,-1.9632666971729593,-0.19941844907550824,-0.28760594673799583,0.12437241424395824,0.7656742839038984,-1.9107216702031449
1,8,1,5,1,1,1,1,1,4,5,1,0,0,1,1,0,19,0,0,6,6,5,11.4,0,0,6,8,1,10.0,0,10.8,1.4,1.74,Enrolled,0.8333333333333334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.5621044160605055,-0.3007790584692037,-0.10909281556743866,-0.5501298291879028,0.09482129049600846,0.15673641316126688,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,-0.016031389492763892,-1.1396596260518959,-0.04417850834663922,-0.19941844907550824,-0.28760594673799583,0.12437241424395824,0.7656742839038984,0.3708406894021643
1,14,1,5,1,1,1,1,1,4,4,0,0,0,1,1,0,24,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,12.7,3.7,-1.7,Enrolled,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5540051270274544,0.09684675693532784,-0.3007790584692037,-0.10909281556743866,-0.5501298291879028,-1.5210854473866622,-2.1968540624918433,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,-0.5226232974641002,-1.471360559318579,-1.9632666971729593,-0.19941844907550824,0.42564729746478275,1.787771716840072,-0.7497873179908104,-1.9107216702031449
4,13,1,12,1,12,1,1,1,6,6,1,0,0,1,1,0,29,0,2,7,10,5,11.9,0,1,8,10,5,11.0,0,13.9,-0.3,0.79,Dropout,0.7142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,0.7557979299311612,0.5464966847130677,0.2941040232549079,0.40701277796076785,0.09482129049600846,0.25996406560219276,-0.19925050839486966,0.23881762846662316,0.8050531833098381,0.49056051847857246,0.18714410701483747,0.14773031053599278,-0.19941844907550824,0.8761230306454858,-1.1050966355009952,0.34716017872948746,0.04490320945854864
1,1,3,2,1,1,1,13,14,6,4,1,0,0,1,1,1,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,10.8,1.4,1.74,Graduate,0.0,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.9683046133262462,-0.5621044160605055,-0.3007790584692037,-2.528273848501518,-1.9858437399109086,-1.5210854473866622,-2.1968540624918433,-0.19925050839486966,-0.28241038748618436,-2.83801576742559,-2.042399021378109,-1.471360559318579,-1.9632666971729593,-0.19941844907550824,-0.28760594673799583,0.12437241424395824,0.7656742839038984,-1.9107216702031449
1,15,1,4,1,14,1,13,27,10,10,1,0,0,1,1,0,23,0,0,6,8,6,12.571428571428571,0,0,6,7,6,12.428571428571429,0,8.9,1.4,3.51,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.03494347766383884,-0.3007790584692037,-0.10909281556743866,-0.07155852561356744,0.41800263807254256,0.3985840560228645,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,-0.26932734347843207,0.5188450402815208,0.42188576608261,-0.19941844907550824,-1.0008591909407751,0.12437241424395824,1.5454321430183269,0.827153161323226
1,1,3,9,1,1,1,1,28,8,8,0,0,1,1,1,0,19,0,0,5,8,5,11.2,0,0,5,10,4,10.75,3,16.2,0.3,-0.92,Dropout,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9683046133262462,-0.5621044160605055,-0.3007790584692037,-0.5122896543897852,-0.07155852561356744,0.09482129049600846,0.11544535218489631,-0.19925050839486966,-0.28241038748618436,-0.5610976732159475,0.49056051847857246,-0.14455682625184585,0.0997531058153348,3.7805539661577927,1.7395348525751653,-0.6711663826498351,-0.40616521058445215,0.827153161323226
1,12,1,11,1,1,1,13,27,8,11,0,0,0,1,1,0,26,0,0,6,7,6,12.0,0,0,6,8,5,10.8,0,12.7,3.7,-1.7,Enrolled,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,0.3604272261336612,-0.3007790584692037,-0.10909281556743866,-0.31084417740073506,0.41800263807254256,0.28060959609037783,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,-0.016031389492763892,0.18714410701483747,0.10934854675946652,-0.19941844907550824,0.42564729746478275,1.787771716840072,-0.7497873179908104,0.827153161323226
1,8,1,9,1,1,1,23,27,6,6,0,0,0,1,1,0,18,0,0,5,9,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Enrolled,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5540051270274544,-0.6938946506596722,-0.3007790584692037,-0.5122896543897852,0.1677271261736002,-1.5210854473866622,-2.1968540624918433,-0.19925050839486966,-0.28241038748618436,-0.5610976732159475,-0.7759192514497684,-1.471360559318579,-1.9632666971729593,-0.19941844907550824,-1.4888745685532032,0.9922329199462785,0.14010583195898943,-1.9107216702031449
1,8,1,12,1,1,1,22,14,9,5,0,0,0,1,1,0,24,0,0,7,8,7,11.975,0,0,8,8,8,13.75,0,13.9,-0.3,0.79,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,0.09684675693532784,-0.3007790584692037,0.2941040232549079,-0.07155852561356744,0.7411839856490767,0.2754482134683315,-0.19925050839486966,-0.28241038748618436,0.8050531833098381,-0.016031389492763892,1.1822469068148873,0.6754795624632308,-0.19941844907550824,0.8761230306454858,-1.1050966355009952,0.34716017872948746,0.827153161323226
1,1,1,2,1,1,1,13,14,6,11,1,0,0,1,1,0,19,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,Dropout,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,-0.5540051270274544,-0.5621044160605055,-0.3007790584692037,-2.528273848501518,-1.9858437399109086,-1.5210854473866622,-2.1968540624918433,-0.19925050839486966,-0.28241038748618436,-2.83801576742559,-2.042399021378109,-1.471360559318579,-1.9632666971729593,-0.19941844907550824,1.476757341553089,1.1368763375633317,-1.7894644634767152,-1.9107216702031449
1,8,4,11,1,1,1,23,27,6,8,1,0,0,1,1,0,18,0,0,6,12,3,11.666666666666666,0,0,6,12,1,12.0,0,12.4,0.5,1.79,Dropout,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7294594835030963,-0.6938946506596722,-0.3007790584692037,-0.10909281556743866,0.8855840815351032,-0.5515414046570598,0.21179116112976049,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,0.9971524264499088,-1.1396596260518959,0.3396391294186248,-0.19941844907550824,0.3130283641696075,-0.5265229650327818,0.7877013420709726,-0.5417842544399595
1,1,2,15,1,1,1,23,28,10,10,1,0,0,1,1,0,18,0,0,6,8,6,12.333333333333334,0,0,6,11,3,12.333333333333334,0,10.8,1.4,1.74,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20714974314939588,-0.6938946506596722,-0.3007790584692037,-0.10909281556743866,-0.07155852561356744,0.41800263807254256,0.34942803105099524,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,0.7438564724642406,-0.47625775951852917,0.4036087357128356,-0.19941844907550824,-0.28760594673799583,0.12437241424395824,0.7656742839038984,0.827153161323226
1,8,3,9,1,1,1,13,14,5,8,1,0,1,1,1,0,18,0,0,5,8,3,10.333333333333334,0,0,5,11,3,10.857142857142858,0,10.8,1.4,1.74,Dropout,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9683046133262462,-0.6938946506596722,-0.3007790584692037,-0.5122896543897852,-0.07155852561356744,-0.5515414046570598,-0.06348257871270828,-0.19925050839486966,-0.28241038748618436,-0.5610976732159475,0.7438564724642406,-0.47625775951852917,0.12031476498133117,-0.19941844907550824,-0.28760594673799583,0.12437241424395824,0.7656742839038984,-0.2679967712873224
1,9,4,11,1,1,1,13,27,8,8,1,0,0,1,1,1,21,0,0,6,8,4,10.5,0,0,6,11,1,11.0,0,9.4,-0.8,-3.12,Dropout,0.6666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7294594835030963,-0.2985239468621722,-0.3007790584692037,-0.10909281556743866,-0.07155852561356744,-0.22836005708052565,-0.02907336123239978,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,0.7438564724642406,-1.1396596260518959,0.14773031053599278,-0.19941844907550824,-0.813160968782149,-1.4667051795436286,-1.3753557699357195,-0.08547178251889774
1,8,4,15,1,1,1,1,14,10,9,1,0,1,1,1,1,19,0,0,6,6,6,13.666666666666666,0,0,6,6,6,13.333333333333334,0,8.9,1.4,3.51,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7294594835030963,-0.5621044160605055,-0.3007790584692037,-0.10909281556743866,-0.5501298291879028,0.41800263807254256,0.624701770893464,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,-0.5226232974641002,0.5188450402815208,0.5955175545954676,-0.19941844907550824,-1.0008591909407751,0.12437241424395824,1.5454321430183269,0.827153161323226
1,8,4,12,1,1,1,23,27,10,10,0,0,0,1,1,1,22,0,0,7,7,7,14.842857142857142,0,0,8,9,8,15.055555555555555,0,16.2,0.3,-0.92,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7294594835030963,-0.1667337122630055,-0.3007790584692037,0.2941040232549079,-0.31084417740073506,0.7411839856490767,0.867532534254499,-0.19925050839486966,-0.28241038748618436,0.8050531833098381,0.23726456449290428,1.1822469068148873,0.926027187115556,-0.19941844907550824,1.7395348525751653,-0.6711663826498351,-0.40616521058445215,0.827153161323226
2,12,1,3,0,1,1,22,27,10,7,0,0,0,1,1,0,33,0,0,6,8,6,12.0,0,0,6,6,6,11.666666666666666,0,10.8,1.4,1.74,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,1.282958868327828,-0.3007790584692037,-0.10909281556743866,-0.07155852561356744,0.41800263807254256,0.28060959609037783,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,-0.5226232974641002,0.5188450402815208,0.275669523124414,-0.19941844907550824,-0.28760594673799583,0.12437241424395824,0.7656742839038984,0.827153161323226
1,1,6,16,1,1,1,13,14,10,10,1,0,0,1,1,0,20,0,0,6,8,5,12.2,0,0,6,7,5,12.2,0,10.8,1.4,1.74,Dropout,0.8333333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2517692238567966,-0.4303141814613389,-0.3007790584692037,-0.10909281556743866,-0.07155852561356744,0.09482129049600846,0.3219006570667481,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,-0.26932734347843207,0.18714410701483747,0.3780208931951511,-0.19941844907550824,-0.28760594673799583,0.12437241424395824,0.7656742839038984,0.3708406894021643
1,12,1,17,0,2,1,3,3,3,3,1,0,0,1,1,0,35,0,0,1,1,0,0.0,1,0,5,0,0,0.0,0,10.8,1.4,1.74,Dropout,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,-0.5540051270274544,1.5465393375261611,-0.3007790584692037,-2.1250770096791713,-1.7465580881237408,-1.5210854473866622,-2.1968540624918433,1.248178472128781,-0.28241038748618436,-0.5610976732159475,-2.042399021378109,-1.471360559318579,-1.9632666971729593,-0.19941844907550824,-0.28760594673799583,0.12437241424395824,0.7656742839038984,-1.9107216702031449
1,12,1,4,1,4,1,3,3,5,3,0,0,1,1,1,0,24,0,6,12,17,6,12.166666666666666,0,7,12,14,10,13.3,0,12.4,0.5,1.79,Dropout,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,0.09684675693532784,2.2410481710776105,2.3100882173666406,2.0820123404709414,0.41800263807254256,0.31501881357068634,-0.19925050839486966,3.366185724183468,2.6265876586775523,1.503744334421245,1.845648773348254,0.5891205939660465,-0.19941844907550824,0.3130283641696075,-0.5265229650327818,0.7877013420709726,-0.5417842544399595
1,8,1,11,1,1,1,13,14,5,5,0,0,0,1,1,0,18,0,0,5,6,5,12.0,0,0,5,8,3,11.333333333333334,0,12.7,3.7,-1.7,Enrolled,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,-0.6938946506596722,-0.3007790584692037,-0.5122896543897852,-0.5501298291879028,0.09482129049600846,0.28060959609037783,-0.19925050839486966,-0.28241038748618436,-0.5610976732159475,-0.016031389492763892,-0.47625775951852917,0.2116999168302036,-0.19941844907550824,0.42564729746478275,1.787771716840072,-0.7497873179908104,0.827153161323226
2,12,1,3,0,1,1,22,27,10,7,1,0,0,1,0,0,33,0,0,6,7,6,11.0,0,0,6,11,5,11.0,0,9.4,-0.8,-3.12,Graduate,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5540051270274544,1.282958868327828,-0.3007790584692037,-0.10909281556743866,-0.31084417740073506,0.41800263807254256,0.0741542912085261,-0.19925050839486966,-0.28241038748618436,-0.10571405437401896,0.7438564724642406,0.18714410701483747,0.14773031053599278,-0.19941844907550824,-0.813160968782149,-1.4667051795436286,-1.3753557699357195,0.827153161323226
